lablel,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,11,4,4,0,0,9,4,0,9,1,2,3,0,6,6,3,-3,10,1,2,0,5,11,3,2,-3,1,3,0,5,-4,3,-8,10,4,-1,0,3,6,4,12,14,4,-2,0,2,3,4,-7,1,0,3,0,7,17,3,3,15,2,2,0,5,2,2
2,3,8,-1,4,0,13,1,4,0,-4,-1,1,0,8,1,3,-3,9,-1,1,0,15,-1,3,-11,10,0,2,0,18,3,2,3,8,0,3,0,1,19,3,4,1,-1,4,0,11,-14,4,-1,6,1,0,0,12,-7,1,7,4,0,2,0,10,5,1
2,18,22,3,3,0,1,16,3,23,3,3,-1,0,5,6,4,9,10,0,3,0,2,15,2,21,18,2,0,0,-4,33,4,24,7,4,-2,0,0,26,4,21,12,4,0,0,8,2,3,27,5,3,-2,0,7,10,5,10,10,4,0,0,3,21,3
2,-1,18,0,3,0,10,4,0,3,5,4,1,0,-1,15,1,2,12,2,4,0,1,7,2,9,22,-1,3,0,-6,4,2,-5,3,3,0,0,7,5,4,10,6,-1,3,0,1,3,2,1,16,1,1,0,1,6,2,3,3,0,2,0,7,-3,3
2,8,1,1,2,0,6,2,0,13,3,2,0,0,6,10,3,10,9,1,-2,0,12,-10,0,12,-8,-1,-1,0,8,4,0,11,8,2,-3,0,3,11,-1,9,4,1,-1,0,9,4,1,12,2,2,-1,0,-1,5,2,19,-10,4,-4,0,18,-6,1
2,9,16,1,5,0,2,4,0,0,9,2,1,0,10,-13,4,5,10,0,3,0,-3,-4,4,4,7,2,2,0,0,-12,1,0,10,1,1,0,4,7,5,1,4,0,2,0,9,7,4,0,17,0,4,0,1,3,4,2,1,1,4,0,0,-3,4
2,5,10,1,3,0,8,18,2,-1,4,3,1,0,4,-12,3,0,13,0,1,0,4,-19,2,0,12,3,0,0,1,-2,4,2,2,0,2,0,1,-17,3,-6,13,0,3,0,3,-19,3,-3,4,2,0,0,0,-17,1,0,12,2,2,0,5,10,3
2,6,-4,0,7,0,8,5,1,1,-4,3,2,0,6,1,2,15,14,5,-2,0,6,10,2,13,8,1,2,0,9,8,1,7,14,2,2,0,9,14,1,8,9,0,3,0,10,3,3,12,16,5,-1,0,5,10,0,0,14,3,-1,0,8,6,2
2,-1,12,3,1,0,-1,18,2,5,-4,1,3,0,4,5,2,-12,11,1,-1,0,3,22,4,6,5,1,0,0,4,18,3,12,-5,6,-2,0,-2,20,2,1,9,3,0,0,7,14,2,-8,5,3,-1,0,8,13,2,2,16,2,2,0,5,14,-1
2,5,5,3,2,0,4,21,2,-2,3,2,2,0,19,25,1,5,5,2,1,0,-8,16,2,2,7,5,-3,0,-1,10,1,7,4,5,-3,0,-4,23,2,-3,-6,2,0,0,-1,18,2,-3,8,2,1,0,6,15,2,3,9,4,-1,0,-5,15,2
2,1,5,1,2,0,11,1,2,12,24,4,-1,0,10,7,2,3,1,4,-3,0,11,16,1,-3,9,3,-1,0,0,-1,1,2,-1,1,-1,0,10,9,2,-4,7,0,2,0,-7,8,1,3,1,2,-1,0,1,5,1,5,-10,2,-2,0,4,-1,2
2,17,5,3,1,0,3,8,1,12,6,0,3,0,3,-3,2,8,9,3,-2,0,0,0,2,7,4,1,1,0,4,1,2,11,5,4,-1,0,4,-1,2,8,13,2,0,0,0,3,2,5,11,1,1,0,4,-1,2,9,9,2,0,0,0,3,2
2,4,11,0,2,0,4,9,1,8,5,0,0,0,-2,0,2,1,7,0,0,0,2,1,2,7,-1,0,0,0,0,1,2,7,-3,0,0,0,0,2,2,0,7,0,0,0,2,-1,2,7,-2,0,0,0,-2,3,2,1,6,0,0,0,2,2,2
2,-20,13,3,3,0,1,19,0,-81,24,1,4,0,3,1,1,-15,-5,0,3,0,5,1,1,6,-6,3,1,0,1,0,1,4,9,3,-1,0,5,2,1,-1,-9,3,1,0,3,1,1,14,-4,3,1,0,3,3,1,4,8,5,-3,0,5,0,1
2,1,10,0,3,0,4,9,0,4,5,1,6,0,8,0,0,-11,9,0,5,0,5,-1,0,5,8,-1,3,0,1,4,2,0,8,0,2,0,5,0,2,4,6,1,2,0,1,4,2,-2,14,1,2,0,5,3,2,14,8,0,2,0,1,1,2
2,0,9,0,2,0,4,9,1,-3,11,0,1,0,-1,3,2,3,10,0,1,0,2,2,2,-6,8,0,0,0,-1,1,2,0,0,0,0,0,2,1,2,-3,0,0,0,0,2,0,2,-3,8,0,0,0,-2,3,2,0,-2,0,0,0,2,-1,2
2,9,2,0,2,0,5,28,0,4,-8,0,1,0,15,3,2,3,-1,0,0,0,11,-2,1,7,-10,0,0,0,2,10,1,1,-1,0,0,0,-3,5,2,7,-8,0,0,0,4,4,2,0,-1,0,0,0,6,11,1,7,-8,0,0,0,1,8,0
2,13,5,2,0,0,9,9,1,14,18,5,0,0,18,13,2,11,-5,1,1,0,6,11,2,6,-5,0,3,0,19,37,-1,4,1,3,0,0,9,-5,1,8,6,0,2,0,6,2,0,10,-8,3,-2,0,-1,12,2,8,-2,0,1,0,29,39,2
2,9,7,0,2,0,4,9,1,2,5,0,0,0,0,0,2,8,4,0,0,0,2,-3,2,7,-4,0,0,0,0,0,2,1,7,0,0,0,0,2,2,7,-3,0,0,0,2,-1,2,1,6,0,0,0,-2,3,2,7,-2,0,0,0,2,-1,2
2,6,10,0,2,0,4,9,1,10,9,0,1,0,-2,-1,2,2,6,0,0,0,2,-2,2,7,-1,0,0,0,-2,0,2,4,-1,0,0,0,2,1,2,4,7,0,0,0,2,-1,2,7,-3,0,0,0,-2,3,2,1,7,0,0,0,2,-1,2
2,1,8,0,2,0,5,6,0,-4,5,0,0,0,-1,17,1,1,-2,0,0,0,7,44,1,-5,6,0,0,0,3,7,1,1,-2,0,0,0,2,2,-1,-2,-2,0,0,0,-5,10,2,-2,6,0,0,0,12,19,-1,1,-4,0,0,0,18,39,1
2,9,2,0,2,0,2,10,1,7,-10,0,0,0,0,3,2,1,0,0,0,0,4,1,2,7,-8,0,0,0,-1,3,2,1,0,0,0,0,3,2,2,7,-8,0,0,0,0,1,2,4,-8,0,0,0,3,1,2,4,0,0,0,0,3,-1,2
2,2,7,0,2,0,3,10,1,-3,10,0,1,0,2,-2,2,0,-1,0,0,0,4,-1,2,-6,7,0,0,0,0,3,2,0,-1,0,0,0,4,2,2,0,-3,0,0,0,1,1,2,-6,8,0,0,0,4,1,2,0,-2,0,0,0,2,1,2
2,2,7,0,2,0,2,10,1,-3,9,0,1,0,-1,3,2,1,4,0,0,0,4,0,2,0,-4,0,0,0,-1,3,2,-6,7,0,0,0,3,2,2,0,-3,0,0,0,-1,0,2,-6,6,0,0,0,3,1,2,0,-2,0,0,0,3,-1,2
2,16,2,-1,3,0,3,18,-1,9,-3,-2,2,0,-3,6,2,11,5,-1,1,0,2,11,1,2,6,1,0,0,15,25,1,8,12,-1,4,0,-5,6,0,11,16,1,0,0,1,11,1,7,8,0,0,0,4,7,1,9,17,0,1,0,6,9,0
2,5,8,0,6,0,3,14,0,7,4,1,4,0,5,1,1,-1,14,4,0,0,-1,3,1,10,16,3,0,0,4,0,1,9,11,3,1,0,-1,3,1,8,6,3,0,0,3,2,1,7,10,5,0,0,0,1,1,5,8,2,1,0,3,1,1
2,-3,10,0,3,0,3,2,0,-2,7,0,2,0,5,2,0,0,-2,0,0,0,0,3,2,-6,9,0,0,0,5,0,2,0,-1,0,0,0,0,3,2,-6,8,0,0,0,4,2,2,0,0,0,0,0,1,1,2,-3,0,0,0,0,4,1,2
2,1,0,0,3,0,3,10,1,-8,-6,4,-1,0,2,0,2,23,2,2,2,0,4,0,2,18,14,0,3,0,0,3,2,16,6,0,0,0,4,2,2,2,12,0,1,0,0,0,2,13,6,0,3,0,4,1,2,17,2,-2,1,0,4,-1,2
2,-1,27,4,2,0,8,8,1,-13,0,3,-1,0,5,2,2,15,17,2,3,0,1,5,2,11,13,2,1,0,5,1,2,10,19,-1,3,0,1,5,2,-5,3,2,-1,0,5,3,2,-14,8,2,0,0,3,2,2,7,23,2,0,0,3,4,2
2,6,6,0,2,0,5,7,1,-1,8,0,1,0,6,1,2,4,-2,0,1,0,2,0,2,1,-2,0,0,0,5,2,2,0,5,0,0,0,3,1,2,4,-4,0,0,0,2,2,2,-2,5,0,0,0,4,-1,2,4,-2,0,0,0,0,3,2
2,3,12,0,2,0,2,9,1,7,6,0,0,0,0,2,2,4,6,0,0,0,-2,-2,2,4,7,0,0,0,0,-1,2,6,-2,0,0,0,-4,3,2,0,9,0,0,0,0,-1,2,6,-1,0,0,0,-4,3,2,0,8,0,0,0,0,1,2
2,5,6,0,2,0,1,13,-1,0,9,0,1,0,8,32,1,4,-1,0,1,0,-6,19,3,-4,5,0,0,0,0,10,3,3,-2,0,0,0,-6,7,2,3,-4,0,0,0,28,36,3,-4,6,0,0,0,20,48,2,3,-3,0,0,0,-5,14,3
2,0,6,0,3,0,6,8,1,-4,10,0,3,0,4,1,2,1,-2,0,0,0,0,4,2,-6,5,0,0,0,4,1,2,1,-2,0,0,0,0,4,2,-2,-2,0,0,0,4,3,2,-3,5,0,0,0,1,2,2,1,-4,0,0,0,4,2,2
2,9,1,0,2,0,3,10,1,4,-8,0,1,0,4,-1,2,5,2,0,1,0,4,-1,2,7,-10,0,0,0,0,3,2,1,0,0,0,0,4,2,2,7,-9,0,0,0,0,0,2,0,-1,0,0,0,4,1,2,7,-8,0,0,0,2,0,2
2,0,9,0,2,0,4,9,1,3,10,0,1,0,1,1,2,3,-3,0,0,0,0,2,2,-3,8,0,0,0,2,0,2,3,-2,0,0,0,-2,3,2,-3,7,0,0,0,2,0,2,3,-1,0,0,0,-2,3,2,0,-1,0,0,0,2,1,2
2,6,10,0,2,0,5,6,1,10,8,0,1,0,4,-1,2,1,7,0,0,0,0,2,2,7,-1,0,0,0,4,0,2,4,-1,0,0,0,2,-1,2,4,7,0,0,0,2,1,2,7,-3,0,0,0,4,-2,2,1,8,0,0,0,0,2,2
2,2,7,0,2,0,4,10,1,-5,6,0,0,0,1,4,2,0,-1,0,0,0,5,2,2,-6,6,0,0,0,1,1,2,0,-1,0,0,0,4,1,2,0,-3,0,0,0,2,0,2,-7,7,0,0,0,2,2,2,0,-2,0,0,0,4,-1,2
2,6,7,0,2,0,3,10,1,2,3,0,0,0,-1,-1,2,1,5,0,0,0,3,2,2,4,-5,0,0,0,0,1,2,-2,4,0,0,0,3,1,2,4,-3,0,0,0,2,1,2,-3,4,0,0,0,1,2,2,4,-3,0,0,0,4,0,2
2,2,7,0,2,0,-3,8,1,-5,5,0,0,0,-3,-4,1,0,-2,0,0,0,8,20,1,0,-4,0,0,0,19,29,2,-6,7,0,0,0,-8,-6,3,0,-3,0,0,0,12,16,2,-6,6,0,0,0,16,31,2,0,-2,0,0,0,5,0,3
2,2,3,0,2,0,4,5,0,5,7,0,1,0,0,0,0,-4,6,0,0,0,2,-1,2,2,-2,0,0,0,0,3,2,-1,-2,0,0,0,0,0,2,-1,6,0,0,0,2,1,2,2,-4,0,0,0,-2,5,2,-4,7,0,0,0,2,1,2
2,3,1,0,3,0,4,8,1,6,-7,0,3,0,4,2,2,-1,0,0,2,0,-2,4,2,6,-7,0,0,0,3,1,2,6,-9,0,0,0,-2,4,2,-1,1,0,0,0,2,3,2,6,-8,0,0,0,-2,1,2,0,1,0,0,0,2,2,2
2,-1,11,-1,5,0,4,8,1,12,2,0,6,0,1,2,2,-2,2,0,2,0,0,3,2,14,4,-2,5,0,3,1,2,23,17,1,4,0,-2,4,2,9,16,0,3,0,2,3,2,11,10,-1,3,0,-1,2,2,-36,8,0,4,0,2,2,2
2,6,8,3,1,0,3,9,1,1,7,5,0,0,6,-1,2,0,2,2,4,0,4,1,2,-6,6,1,5,0,0,4,2,2,-1,2,2,0,4,0,2,-7,4,1,1,0,0,4,2,-5,2,-1,4,0,4,3,2,-3,6,0,2,0,0,1,2
2,6,6,0,2,0,5,7,1,-1,10,0,1,0,1,-2,2,4,-2,0,0,0,3,-4,2,1,-2,0,0,0,-1,-2,2,0,5,0,0,0,3,-1,2,4,-4,0,0,0,3,-3,2,-2,7,0,0,0,-1,1,2,4,-3,0,0,0,3,-3,2
2,0,10,0,2,0,3,11,1,-5,7,0,0,0,4,0,2,1,6,0,0,0,6,2,2,-6,8,0,0,0,0,4,2,0,0,0,0,0,4,3,2,-3,0,0,0,0,0,1,2,-3,8,0,0,0,4,2,2,0,-2,0,0,0,2,1,2
2,9,9,0,2,0,9,0,2,8,3,0,0,0,15,-6,1,1,8,0,0,0,12,-4,2,7,-2,0,0,0,10,-8,2,1,7,0,0,0,11,2,3,7,-1,0,0,0,-5,-4,2,4,-1,0,0,0,21,-16,0,4,7,0,0,0,13,12,2
2,4,11,0,2,0,3,8,1,7,-1,0,0,0,4,2,2,4,-1,0,0,0,0,0,2,4,6,0,0,0,4,1,2,7,-3,0,0,0,4,-1,2,1,7,0,0,0,0,3,2,7,-2,0,0,0,4,-1,2,0,6,0,0,0,0,3,2
2,9,7,0,2,0,3,10,1,7,8,0,1,0,0,3,2,5,10,0,1,0,4,-1,2,7,-4,0,1,0,0,3,2,1,6,0,0,0,4,2,2,7,-3,0,0,0,0,0,2,0,5,0,0,0,4,1,2,7,-2,0,0,0,4,-1,2
2,5,2,0,2,0,3,10,0,4,-2,0,0,0,-1,2,1,4,-1,0,0,0,-1,3,1,6,-10,0,0,0,1,0,1,0,0,0,0,0,-3,4,1,6,-8,0,0,0,1,0,1,0,0,0,0,0,-3,4,1,6,-8,0,0,0,1,2,1
2,-12,2,1,5,0,5,10,0,-20,-14,1,2,0,2,3,1,8,10,4,0,0,6,-1,1,9,3,-1,5,0,2,3,1,-11,18,4,2,0,6,2,1,-21,-19,2,3,0,3,1,1,-16,-26,2,3,0,6,1,1,5,8,1,4,0,6,-1,1
2,6,3,0,3,0,3,8,0,8,-4,0,2,0,5,-2,1,1,1,0,0,0,0,1,1,7,-9,0,0,0,4,1,1,0,-1,0,0,0,4,-1,1,7,-8,0,0,0,0,3,1,4,-8,0,0,0,4,-1,1,4,-1,0,0,0,0,3,1
2,2,7,0,2,0,3,10,1,-2,4,0,0,0,-1,2,2,-2,5,0,0,0,-1,3,2,0,-4,0,0,0,1,0,2,-6,7,0,0,0,-3,4,2,0,-3,0,0,0,1,0,2,-6,6,0,0,0,-3,4,2,0,-2,0,0,0,1,2,2
2,8,2,0,2,0,2,8,1,7,-9,0,1,0,4,2,2,1,-4,0,0,0,3,-1,2,6,-8,0,0,0,-1,3,2,-1,-1,0,0,0,3,-1,2,6,-8,0,0,0,-1,3,2,3,-8,0,0,0,3,2,2,3,0,0,0,0,-1,0,2
2,2,28,3,3,0,9,22,1,-17,-8,7,-3,0,3,-2,2,8,23,3,-3,0,9,14,2,-2,25,1,1,0,4,1,0,7,22,1,0,0,-2,5,3,7,12,1,1,0,2,-3,-1,5,14,1,0,0,9,1,3,3,19,1,1,0,4,4,3
2,-5,11,0,3,0,2,3,0,0,0,0,2,0,-2,0,0,0,-2,0,0,0,0,-1,0,-6,8,0,0,0,-4,3,2,0,-1,0,0,0,0,1,2,-6,7,0,0,0,-2,0,2,0,0,0,0,0,-2,2,2,-6,7,0,0,0,0,-1,2
2,6,5,0,3,0,-1,2,2,8,-7,0,3,0,7,4,2,1,2,0,0,0,3,22,-1,7,-6,0,0,0,3,22,-2,0,1,0,0,0,2,16,-1,7,-6,0,0,0,8,23,-3,4,-6,0,0,0,4,17,0,4,2,0,0,0,4,20,0
2,37,-2,2,2,0,6,9,1,56,8,1,2,0,0,3,2,35,-1,2,2,0,4,2,2,33,-6,1,1,0,1,1,2,36,-9,2,1,0,4,1,2,43,-9,0,3,0,4,0,2,26,13,2,4,0,0,3,2,-3,0,1,1,0,4,-1,2
2,8,3,1,3,0,3,10,1,6,5,3,2,0,-2,4,2,0,2,0,4,0,2,3,2,24,0,5,-1,0,-2,2,2,10,-6,3,-2,0,1,2,2,13,-7,1,-1,0,1,1,2,12,-2,0,1,0,-3,4,2,9,-3,1,0,0,2,1,2
2,5,5,0,2,0,8,7,1,1,9,0,1,0,8,3,2,6,-3,0,0,0,1,4,2,3,-3,0,0,0,5,3,2,2,4,0,0,0,2,2,2,6,-5,0,0,0,5,2,2,0,5,0,0,0,3,1,2,6,-3,0,0,0,3,3,2
2,5,8,0,2,0,5,10,1,3,8,0,1,0,4,2,2,3,9,0,1,0,6,0,2,3,-4,0,0,0,2,3,2,-3,6,0,0,0,6,2,2,3,-2,0,0,0,3,1,2,-3,6,0,0,0,6,1,2,3,-2,0,0,0,4,0,2
2,4,7,0,2,0,0,10,1,-3,8,0,1,0,-2,0,2,2,-2,0,0,0,2,-1,2,2,-4,0,0,0,-1,3,2,-5,6,0,0,0,0,1,2,2,-3,0,0,0,-2,0,2,-4,5,0,0,0,-2,2,2,2,-2,0,0,0,0,-1,2
2,6,-7,1,5,0,1,16,0,24,5,2,2,0,2,-1,1,3,6,1,6,0,6,-2,1,5,-11,1,3,0,0,0,1,1,-1,1,4,0,4,0,1,5,-4,2,1,0,2,-1,1,1,-6,0,3,0,2,1,1,-5,-6,1,2,0,4,-2,1
2,6,-9,2,3,0,4,9,0,-14,-3,0,3,0,3,3,1,-7,-15,1,1,0,0,2,1,2,-9,0,2,0,3,0,1,-6,-24,0,3,0,-2,3,1,-9,-18,0,1,0,2,-1,1,-1,-17,0,1,0,-2,3,1,-15,-8,1,1,0,2,1,1
2,2,11,0,1,0,-5,11,4,6,0,0,0,0,4,11,2,2,-1,0,-1,0,12,32,2,1,6,0,-1,0,14,21,-1,5,-3,0,-1,0,2,7,4,-1,7,0,-1,0,7,9,2,5,-2,0,-1,0,6,4,1,-1,7,0,-1,0,21,37,3
2,9,10,0,2,0,3,8,1,10,9,0,1,0,6,-1,2,1,8,0,0,0,0,0,2,7,0,0,0,0,4,1,2,1,7,0,0,0,4,-1,2,7,0,0,0,0,0,3,2,7,-2,0,0,0,4,-1,2,0,8,0,0,0,0,3,2
2,6,8,0,2,0,3,8,1,4,8,0,1,0,4,-3,2,1,6,0,0,0,2,0,2,4,-4,0,0,0,2,2,2,-2,5,0,0,0,4,-1,2,4,-2,0,0,0,0,3,2,-2,6,0,0,0,4,2,2,4,-2,0,0,0,0,0,2
2,-3,9,0,2,0,4,8,1,-3,10,0,1,0,3,-1,2,0,-1,0,0,0,-1,1,2,-6,7,0,0,0,3,2,2,0,-1,0,0,0,1,1,2,-3,-1,0,0,0,1,3,2,-3,7,0,0,0,3,0,2,0,-3,0,0,0,-1,4,2
2,9,3,0,2,0,0,17,1,8,-2,0,0,0,12,18,3,1,1,0,0,0,4,20,3,7,-7,0,0,0,-4,11,1,1,0,0,0,0,5,3,1,7,-7,0,0,0,-1,7,2,7,-9,0,0,0,4,8,2,0,1,0,0,0,3,3,2
2,2,1,0,3,0,4,6,0,8,3,0,3,0,0,6,0,3,-1,0,0,0,3,1,0,2,1,0,0,0,2,6,2,5,-9,0,0,0,0,2,2,-1,1,0,0,0,4,-2,2,5,-7,0,0,0,0,2,2,-1,1,0,0,0,4,0,2
2,5,6,0,2,0,3,5,0,0,9,0,1,0,6,-1,0,4,4,0,0,0,4,0,0,0,-2,0,0,0,0,4,0,0,6,0,0,0,4,0,2,3,-4,0,0,0,0,4,2,-3,7,0,0,0,4,3,2,3,-3,0,0,0,0,1,2
2,-1,2,2,1,0,10,-1,0,14,8,-1,3,0,9,8,5,2,-2,3,-2,0,3,-4,4,1,0,3,-1,0,4,-5,3,-16,14,0,0,0,14,5,4,-6,2,4,-2,0,12,-5,3,-1,12,3,-1,0,15,-3,5,-6,11,-2,4,0,8,1,2
2,10,6,2,6,0,12,39,1,1,-3,1,5,0,30,15,1,2,5,1,2,0,37,17,1,2,2,3,2,0,24,32,3,-6,2,2,2,0,-1,58,2,-15,8,3,0,0,25,40,3,6,6,1,3,0,2,63,1,0,6,2,4,0,9,63,2
2,18,3,1,3,0,3,9,1,18,5,2,0,0,2,-1,2,22,2,0,0,0,-1,-14,3,20,7,1,-1,0,-3,-10,1,4,10,1,0,0,3,-7,2,10,8,2,-1,0,2,-44,1,5,8,2,-2,0,-1,-8,-1,16,1,2,1,0,12,9,-1
2,6,2,0,2,0,2,5,0,8,-3,0,0,0,-4,1,0,1,0,0,0,0,0,-1,0,7,-8,0,0,0,-4,2,2,1,-1,0,0,0,0,3,2,7,-8,0,0,0,-2,2,2,7,-10,0,0,0,-2,4,2,0,0,0,0,0,0,1,2
2,7,2,0,3,0,2,10,1,10,-3,0,2,0,-1,3,2,-1,-1,0,0,0,3,-1,2,8,-7,0,0,0,-1,3,2,1,0,0,0,0,3,2,2,8,-7,0,0,0,-1,0,2,5,-7,0,0,0,3,1,2,4,0,0,0,0,3,-1,2
2,6,10,0,2,0,7,7,1,10,9,0,1,0,7,3,2,2,6,0,0,0,0,4,2,8,5,0,0,0,4,3,2,4,-1,0,0,0,1,2,2,4,7,0,0,0,4,2,2,7,-3,0,0,0,2,1,2,1,7,0,0,0,2,3,2
2,-2,8,3,4,0,-3,17,0,18,5,1,3,0,2,-2,1,0,0,-2,4,0,0,2,1,-1,13,0,0,0,0,-1,1,12,4,-2,3,0,2,1,1,4,5,1,1,0,-2,4,1,10,3,1,3,0,2,0,1,-5,15,1,0,0,-2,4,1
2,-3,10,0,2,0,3,20,0,-3,11,0,1,0,5,2,1,1,6,0,0,0,0,4,1,-6,8,0,0,0,5,1,1,0,0,0,0,0,0,4,1,-3,0,0,0,0,4,3,1,-3,8,0,0,0,0,1,1,0,-2,0,0,0,4,2,1
2,1,4,0,3,0,3,3,0,7,-3,0,2,0,-3,-1,0,0,0,0,0,0,1,-2,0,6,-8,0,0,0,-3,3,2,0,0,0,0,0,1,2,2,6,-8,0,0,0,-2,1,2,6,-10,0,0,0,1,1,2,0,1,0,0,0,1,0,2
2,3,5,0,2,0,4,5,0,9,-6,0,1,0,-1,6,0,1,0,0,0,0,2,3,0,8,-7,0,0,0,0,3,2,8,-9,0,0,0,0,4,2,1,1,0,0,0,2,2,2,8,-8,0,0,0,-2,5,2,2,0,0,0,0,2,1,2
2,4,10,0,3,0,0,5,0,7,-3,0,2,0,-2,-1,0,0,6,0,0,0,0,1,2,7,-1,0,0,0,-4,4,2,0,6,0,0,0,0,0,2,7,-1,0,0,0,-4,4,2,4,-1,0,0,0,0,2,2,3,6,0,0,0,-2,1,2
2,6,3,0,2,0,7,8,1,10,2,0,1,0,7,4,2,2,-1,0,0,0,0,5,2,7,-8,0,0,0,4,4,2,4,-8,0,0,0,1,3,2,4,0,0,0,0,4,3,2,7,-10,0,0,0,2,2,2,1,0,0,0,0,2,4,2
2,8,9,0,5,1,16,29,1,3,10,0,5,0,3,26,3,7,0,0,3,0,1,9,3,6,-3,0,2,0,8,-1,4,0,8,0,2,0,11,29,2,6,-2,0,2,0,4,1,2,0,7,0,2,0,-4,-10,3,6,-1,0,2,0,6,12,2
2,6,1,1,2,0,2,21,2,2,-2,0,2,0,4,29,1,8,-3,0,0,0,7,13,0,4,-9,0,0,0,6,20,1,4,-1,0,0,0,8,64,1,7,-11,0,0,0,10,33,2,1,-1,0,0,0,6,31,2,7,-9,0,0,0,10,32,2
2,4,3,1,2,0,7,2,0,7,6,1,2,0,0,2,0,-1,5,0,0,0,2,-1,2,4,-2,0,0,0,4,0,2,-2,6,0,0,0,0,4,2,4,-2,0,0,0,4,0,2,1,-2,0,0,0,0,4,2,1,6,0,0,0,4,3,2
2,4,12,0,2,0,-4,11,0,8,6,0,0,0,-2,8,0,4,0,0,0,0,-3,5,0,4,7,0,0,0,0,4,2,7,-2,0,0,0,-3,3,2,1,8,0,0,0,0,3,2,7,-1,0,0,0,0,1,2,0,7,0,0,0,-4,5,2
2,11,7,1,2,0,2,9,0,11,5,0,2,0,-3,5,0,14,-5,0,0,0,1,3,2,8,5,0,0,0,0,3,2,14,-4,0,0,0,-1,4,2,7,4,0,0,0,2,2,2,14,-3,0,0,0,-3,5,2,11,-3,0,0,0,1,1,2
2,6,-2,0,3,0,5,14,2,6,3,0,3,0,-1,2,3,6,-10,0,2,0,1,-4,3,0,0,0,0,0,2,-3,2,6,-8,0,0,0,4,9,3,0,0,0,0,0,1,0,3,6,-8,0,0,0,15,-5,5,3,-8,0,0,0,-3,10,4
2,20,6,2,4,0,-1,14,1,17,2,0,5,0,0,0,2,15,-6,3,2,0,-4,3,2,19,-5,2,3,0,0,2,2,-5,9,2,2,0,-3,1,2,12,0,1,3,0,0,1,2,0,7,3,0,0,0,-1,2,17,-4,2,3,0,-4,3,2
2,5,11,0,2,0,-4,11,0,6,0,0,1,0,1,1,0,0,7,0,0,0,-4,5,2,6,0,0,0,0,0,3,2,3,0,0,0,0,-1,3,2,2,7,0,0,0,-2,4,2,6,-2,0,0,0,0,2,2,0,7,0,0,0,-4,5,2
2,1,11,0,3,0,3,16,-1,6,0,0,2,0,5,6,1,-1,7,0,2,0,-4,25,1,6,0,0,0,0,8,34,3,3,0,0,0,0,-6,30,2,2,7,0,0,0,-1,31,2,6,-2,0,0,0,-5,11,4,0,7,0,0,0,-4,32,2
2,6,2,0,3,0,4,3,0,7,2,0,3,0,-2,3,0,7,3,0,3,0,3,0,2,7,-10,0,0,0,-2,3,2,1,0,0,0,0,2,1,2,7,-8,0,0,0,1,1,2,1,0,0,0,0,0,2,2,7,-8,0,0,0,2,0,2
2,12,9,-1,3,0,3,3,0,11,1,3,-3,0,4,-2,0,20,11,1,-2,0,0,1,0,10,14,1,-2,0,4,2,0,1,9,1,-2,0,2,1,2,8,7,1,-1,0,2,3,2,12,11,-1,0,0,4,0,2,10,7,0,-1,0,0,4,2
2,0,7,0,2,0,-1,5,0,-4,5,0,0,0,0,2,0,1,-2,0,0,0,1,1,2,1,-4,0,0,0,-4,4,2,-5,7,0,0,0,1,1,2,1,-3,0,0,0,-4,4,2,-5,6,0,0,0,0,3,2,1,-2,0,0,0,-4,1,2
2,4,10,0,3,0,5,10,0,10,7,0,3,0,3,4,0,2,7,0,0,0,3,0,2,7,-2,0,0,0,5,1,2,1,7,0,0,0,1,5,2,7,-1,0,0,0,5,1,2,4,-1,0,0,0,1,5,2,4,7,0,0,0,5,4,2
2,0,7,0,3,0,5,7,1,-2,11,0,3,0,4,2,2,2,4,0,2,0,0,0,2,-4,6,0,2,0,4,1,2,1,-1,0,0,0,2,1,2,-2,-1,0,0,0,2,2,2,-2,7,0,0,0,5,0,2,1,-3,0,0,0,0,3,2
2,1,9,0,2,0,4,3,0,-4,9,0,1,0,0,0,0,1,-1,0,0,0,2,-1,0,-5,6,0,0,0,-2,3,2,1,-1,0,0,0,2,2,2,-2,-1,0,0,0,-2,0,2,-3,6,0,0,0,2,1,2,1,-3,0,0,0,2,-1,2
2,9,9,0,3,0,7,0,0,10,7,0,3,0,7,1,0,4,11,0,3,0,0,3,0,7,-2,0,2,0,5,0,2,1,7,0,0,0,0,3,2,7,-1,0,0,0,4,2,2,1,7,0,0,0,0,0,2,7,-1,0,0,0,4,1,2
2,-2,10,0,3,0,3,2,0,1,11,0,3,0,6,-2,0,2,4,0,2,0,0,0,2,-5,9,0,0,0,4,1,2,1,-1,0,0,0,2,0,2,-5,8,0,0,0,2,2,2,1,0,0,0,0,4,-1,2,-2,0,0,0,0,0,3,2
2,-2,21,2,0,0,5,2,0,11,0,2,0,0,0,3,0,11,9,0,1,0,0,-1,2,10,11,1,3,0,2,0,2,-3,17,0,3,0,-2,4,2,6,-5,0,1,0,2,0,2,2,2,0,1,0,-2,4,2,6,-4,0,1,0,2,3,2
